8620,"KCP Citraland Jln. Taman Gapura Blok K No. 2 & 3 Komplek Perumahan Citra Raya Surabaya","","","2013-04-25",""
8630,"KCP Pakuwon Tarde Center Pakuwon Trade Center Ruko Terrace unit 011, Jln. Puncak Indah Lontar No. 2 Surabaya 031-7390971, 7390461","","","2013-04-25",""
8650,"KCP Pantai Indah Kapuk II Rukan Eksklusif Bukit Golf Mediterania Blok C No. 17, PIK Jakarta 021-55965992, 55965992, 55965902","","","2013-04-25",""
8660,"KCP Daan Mogot Baru Rukan Pusat Bisnis Daan Mogot Baru Blok KJF No. 9 & 10 Jakarta 021-54371996-7","","","2013-04-25",""
8670,"KCP Terminal Kargo Bandara Soekarno Hatta Gedung JPTI No. P.14A, Area Kargo, Bandara Soekarno Hatta Cengkareng Tangerang 021-55912407, 55912408","","","2013-04-25",""
8680,"KCP Cikokol Komp. Mahkota Mas Blok C 5-6, Jln. MH.Thamrin Tangerang 021-55744267 (hunting)","","","2013-04-25",""
8690,"KCU MARGONDA Jln. Margonda Raya No. 182 Depok 0","","","2013-04-25",""
8700,"KCP Gading Square Komplek Rukan Kelapa Gading Square, Jln. Boulevard Barat Raya Blok C No. 17 Jakarta 021-45866861-3","","","2013-04-25",""
8705,"KCP Mal Kelapa Gading III Gedung Mal Kelapa Gading III, Jln. Bulevar Kelapa Gaing Blok M Jakarta 021-45853688, 45853689","","","2013-04-25",""
8710,"KCP Gading Riviera Jln. Raya Kelapa Hibrida, Ruko Gading Riviera Blok PF 21/10 Jakarta 021-45874634, 45874636, 45866512","","","2013-04-25",""
8720,"KCP Raya Baru Bogor Ruko Dua Empat, Jln. Soleh Iskandar No. 2C, Kedung Jaya Bogor 0251-371077, 371040, 371070","","","2013-04-25",""
8730,"KCP Metro Jababeka Ruko Metro Boulevard Blok A21 & A22, Kawasan Jababeka, Cikarang Bekasi 021-89840590-92","","","2013-04-25",""
8740,"KCP Pantai Indah Kapuk Jln. Pantai Indah Selatan I Blok DF No.1 & 2 Jakarta 021-5881118","","","2013-04-25",""
8760,"KCP Ruko Jababeka Kawasan Industri Jababeka Blok B No.5, Cikarang Bekasi 021-8937055-56","","","2013-04-25",""
8770,"KCP Grand Cempaka Mas Ruko Mega Grosir Cempaka Mas Blok A/5-A/7, Jln.Letjen Suprapto Jakarta 021-4265957-58","","","2013-04-25",""
8780,"KCP Sentral Cikini Jln. Cikini Raya No. 60 T-U Jakarta 021-31908907-09","","","2013-04-25",""
8790,"KCP WTC Mangga Dua Komp. Ruko WTC Mangga Dua, Upper Ground Blok D No. 16, Jln. Mangga Dua Raya No. 8 Jakarta 021-30017777","","","2013-04-25",""
8800,"KCP Pondok Cabe Mutiara Ruko Pondok Cabe Mutiara Blok C/15, Jln. Cabe Raya Ciputat 021-7427135, 74707872-74","","","2013-04-25",""
8810,"KCP Balai Pustaka Jln. Balai Pustaka Timur, Blok J No.225-C/3 Jakarta 021-4704411-12, 4722210","","","2013-04-25",""
8820,"KCP Plaza Merdeka Mas Ruko Plaza Merdeka Mas Blok A1-A2, Jln. Raya Merdeka Tangerang 0","","","2013-04-25",""
8830,"KCP Gading Serpong Summarecon Mal Serpong Unit DGF - 17 B, Lantai Dasar - Down Town Walk Tangerang 021-5461433, 5462877, 5462883, 542","","","2013-04-25",""
8840,"KCP Islamic Karawaci Ruko Dahung Kidul, Jln. Raya Kelapa Dua No. 8 C Tangerang 0","","","2013-04-25",""
8850,"KCP Grand Centre Bekasi Ruko Bekasi Grand Centre Blok A.5, Jln. Cut Mutia Bekasi 021-8809126-27","","","2013-04-25",""
8870,"KCP Meruya Selatan Jln. Meruya Selatan 10 Jakarta 021-5868826-27","","","2013-04-25",""
8890,"KCP Bintan Center Komp. Bintan Bestari, Jln. D.I. Panjaitan Km 9 No. 28-29, Bintan Center Tanjung Pinang 0771-441555","","","2013-04-25",""
8900,"KCP Lagoi Township Center, Shop House No. 302, 302-2, 302-3 Tanjung Pinang 0","","","2013-04-25",""
8930,"KCP Sidareja Jln. A. Yani 40, Sidareja Cilacap 0280-523330, 523340","","","2013-04-25",""
8990,"KCP BSD Sektor I Ruko Pst.Rekreasi Sektor I.3 Blok B No.1,Jln.Griya Loka Raya (BSD) Tangerang 021-5375649-50","","","2013-04-25",""
